,prompt,sections,output,temperature,response_length
0,How did the public regard Edward IV?,"[""Summary: Section_3:  King Edward IV was a good-looking and strong man who was wise in counsel and just in war. He was also known for his love of women and good food. However, he was also known to be a fair and merciful man, and he was greatly loved by his people. Text: Section_3: He was a goodly personage, and very princely to behold: of heart, courageous; politic in counsel; in adversity nothing abashed; in prosperity, rather joyful than proud; in peace, just and merciful; in war, sharp and fierce; in the field, bold and hardy, and nevertheless, no further than wisdom would, adventurous. Whose wars whosoever would well consider, he shall no less commend his wisdom when he withdrew than his manhood when he vanquished. He was of visage lovely, of body mighty, strong, and clean made; however, in his latter days with over-liberal diet , he became somewhat corpulent and burly, and nonetheless not uncomely; he was of youth greatly given to fleshly wantonness, from which health of body in great prosperity and fortune, without a special grace, hardly refrains. This fault not greatly grieved the people, for one man's pleasure could not stretch and extend to the displeasure of very many, and the fault was without violence, and besides that, in his latter days, it lessened and well left."", ""Summary: Section_4:  King Edward IV's realm was prosperous and at peace. The people were obedient and the lords were not at variance. King Edward IV was a good king who was loved by his people. Text: Section_4: In which time of his latter days, this realm was in quiet and prosperous estate: no fear of outward enemies, no war in hand, nor none toward, but such as no man looked for; the people toward the Prince, not in a constrained fear, but in a willing and loving obedience; among themselves, the commons in good peace. The lords whom he knew at variance, he himself in his deathbed appeased. He had left all gathering of money (which is the only thing that withdraws the hearts of Englishmen from the prince), nor anything he intended to take in hand by which he should be driven thereunto, for his tribute out of France he had obtained before, and the year foregoing his death he had obtained Berwick Castle. And although throughout his reign he was with his people so benign, courteous and so familiar that no part of his virtues was more esteemed, yet that condition in the end of his days (in which many princes by a long continued sovereignty decline into a proud port from their debonair behavior at the beginning) marvelously in him grew and increased so far forth that, in the summer, the last that ever he saw, his Highness, being at Windsor hunting, sent for the Mayor and Aldermen of London to him for no other errand but to have them hunt and be merry with him. Here he treated them not so stately but so friendly and of so familiar cheer, and sent venison from there so freely into the city, that no one thing in many days before got him either more hearts or more hearty favor among the common people, who oftentimes more esteem and take for greater kindneness a little courtesy than a great benefit."", ""Summary: Section_2:  The people's love for King Edward IV increased after his death, as many of those who bore him grudge for deposing King Henry VI were either dead or had grown into his favor. Text: Section_2: Even after his death, this favor and affection toward him because of the cruelty, mischief, and trouble of the tempestuous world that followed afterwards�increased more highly. At such time as he died, the displeasure of those that bore him grudge for King Henry's sake, the Sixth, whom he deposed, was well assuaged, and in effect quenched, in that many of them were dead in the more than twenty years of his reign�a great part of a long life. And many of them in the meantime had grown into his favor, of which he was never sparing.""]","Section_3, Section_4, Section_2",0.0,444
,prompt,sections,output,temperature,response_length
0,What sort of personality did George have?,"[""Summary: Section_3:  King Edward IV was a good-looking and strong man who was wise in counsel and just in war. He was also known for his love of women and good food. However, he was also known to be a fair and merciful man, and he was greatly loved by his people. Text: Section_3: He was a goodly personage, and very princely to behold: of heart, courageous; politic in counsel; in adversity nothing abashed; in prosperity, rather joyful than proud; in peace, just and merciful; in war, sharp and fierce; in the field, bold and hardy, and nevertheless, no further than wisdom would, adventurous. Whose wars whosoever would well consider, he shall no less commend his wisdom when he withdrew than his manhood when he vanquished. He was of visage lovely, of body mighty, strong, and clean made; however, in his latter days with over-liberal diet , he became somewhat corpulent and burly, and nonetheless not uncomely; he was of youth greatly given to fleshly wantonness, from which health of body in great prosperity and fortune, without a special grace, hardly refrains. This fault not greatly grieved the people, for one man's pleasure could not stretch and extend to the displeasure of very many, and the fault was without violence, and besides that, in his latter days, it lessened and well left."", ""Summary: Section_7:  George, Duke of Clarence, was accused of treason and sentenced to death. He was drowned in a butt of malmesey, and his death was piteously bewailed by King Edward IV. Text: Section_7: George, Duke of Clarence, was a goodly noble prince, and at all points fortunate, if either his own ambition had not set him against his brother, or the envy of his enemies had not set his brother against him. For were it by the Queen and the lords of her blood, who highly maligned the King's kindred (as women commonly, not of malice but of nature, hate them whom their husbands love), or were it a proud appetite of the Duke himself intending to be king, in any case, heinous treason was there laid to his charge, and, finally, were he faulty or were he faultless, attainted was he by Parliament and judged to the death, and thereupon hastily drowned in a butt of malmesey, whose death, King Edward (although he commanded it), when he knew it was done, piteously bewailed and sorrowfully repented"", ""Summary: Section_9:  Some people think that King Edward IV had a hand in the death of his brother, George, the Duke of Clarence. They think that he did this because he wanted to be king himself, and George's death would clear the way for him to achieve this goal. However, there is no certainty about this, and it is just as likely that George's death was simply a coincidence. What is known for sure is that on the night of King Edward IV's death, one Mistlebrook came to the house of one Potter and told him that the king was dead. Potter replied that this meant that his master, the Duke of Gloucester, would be the next king. It is not clear why Potter thought this, but it is possible that he knew something about the Duke's plans or had some inkling of them./n Text: Section_9: Some wise men also think that his plan�covertly conveyed�lacked not in helping his brother Clarence to his death, which he resisted openly, although somewhat (as men judged) more faintly than one who was heartily concerned for his welfare. And they who thus judged, they think he for a long time during King Edward's life forethought to be king in case the King his brother (whose life he looked to, so that evil diet should shorten it) should happen to die (as indeed he did) while his children were young. And they judged that for this reason: he was glad of his brother's death, that Duke of Clarence, whose life must needs have hindered his plans, whether the same Duke of Clarence had kept himself true to his nephew the young King, or enterprised to be king himself. But of all this point, is there no certainty, and whosoever divines upon conjectures may as well shoot too far as too short. However, this have I by credible information learned, that the same night in which King Edward died, one Mistlebrook, long before morning, came in great haste to the house of one Potter, dwelling in Redcross Street without Cripplegate, and when he was with hasty rapping quickly let in, he revealed unto Potter that King Edward was departed. By my truth man,� said Potter, then will my master the Duke of Gloucester be king.� What cause he had so to think it is hard to say: whether he, being well disposed toward him, knew anything about such a thing the Duke had purposed, or otherwise he had any inkling thereof, for he was not ever likely to speak of it.""]",None,0.0,247
,prompt,sections,output,temperature,response_length
0,What sort of personality did the Queen have?,"[""Summary: Section_63:  Queen Elizabeth Woodville was in a great study when she received the news that King Edward IV wanted the Duke of York fetched out of sanctuary. She thought it best to deliver him into the care of the lords, as she feared they might be deceived and she wanted to ensure his safety. Text: Section_63: The Queen with these words stood a good while in a great study. And forasmuch to her seemed the Cardinal more ready to depart than some of the remnant, and the Protector himself ready at hand, so that she verily thought she could not keep him there, but that he should immediately be taken thence; and to convey him elsewhere, neither had she time to serve her, nor place determined, nor persons appointed, all things unready because this message came on her so suddenly, nothing less expecting than to have him fetched out of sanctuary, which she thought to be now beset in such places about that he could not be conveyed out untaken, and partly as she thought it might fortune her fear to be false, and so well she knew it was either needless or without remedy to resist; wherefore, if she should needs go from him, she thought it best to deliver him. And over that, of the Cardinal's faith she nothing doubted, nor of some other lords neither, whom she there saw, which as she feared lest they might be deceived, so was she well assured they would not be corrupted. Then thought she it should yet make them the more warily to look to him and the more circumspect to see to his safety, if she with her own hands gave him to them of trust. And at the last she took the young Duke by the hand, and said unto the lords:"", ""Summary: Section_3:  King Edward IV was a good-looking and strong man who was wise in counsel and just in war. He was also known for his love of women and good food. However, he was also known to be a fair and merciful man, and he was greatly loved by his people. Text: Section_3: He was a goodly personage, and very princely to behold: of heart, courageous; politic in counsel; in adversity nothing abashed; in prosperity, rather joyful than proud; in peace, just and merciful; in war, sharp and fierce; in the field, bold and hardy, and nevertheless, no further than wisdom would, adventurous. Whose wars whosoever would well consider, he shall no less commend his wisdom when he withdrew than his manhood when he vanquished. He was of visage lovely, of body mighty, strong, and clean made; however, in his latter days with over-liberal diet , he became somewhat corpulent and burly, and nonetheless not uncomely; he was of youth greatly given to fleshly wantonness, from which health of body in great prosperity and fortune, without a special grace, hardly refrains. This fault not greatly grieved the people, for one man's pleasure could not stretch and extend to the displeasure of very many, and the fault was without violence, and besides that, in his latter days, it lessened and well left."", ""Summary: Section_96:  King Edward IV had three concubines, one of whom was Shore's wife. The King took special pleasure in her because she was the merriest of the three. She was also content with the deed itself well done, or because she delighted to be sued unto and to show what she was able to do with the King, or because wanton and wealthy women be not always covetous. Text: Section_96: The King would say that he had three concubines in whom three diverse qualities differently excelled: one the merriest; another the wiliest; the third the holiest harlot in his realm, as one whom no man could get out of the church lightly to any place, but it were to his bed. The other two were somewhat greater personages, and, despite their humility, remained content to be nameless and to forego the praise of their qualities. But the merriest was this Shore's wife, in whom the King therefore took special pleasure. For many he had, but her he loved, whose favor, to speak truth (for sin it were to belie the devil), she never abused to any man's hurt, but to many a man's comfort and relief: where the King took displeasure, she would mitigate and appease his mind; where men were out of favor, she would bring them in his grace; for many who had highly offended, she obtained pardon; of great forfeitures she got men remission; and finally, in many weighty suits, she stood many men in great stead either for none or very small rewards, and those rather gay than rich�either because she was content with the deed itself well done, or because she delighted to be sued unto and to show what she was able to do with the King, or because wanton and wealthy women be not always covetous.""]","Section_63Answer: Queen Elizabeth Woodville was in a great study when she received the news that King Edward IV wanted the Duke of York fetched out of sanctuary. She thought it best to deliver him into the care of the lords, as she feared they might be deceived and she wanted to ensure his safety. (S.63)",0.0,247
,prompt,sections,output,temperature,response_length
0,Is France mentioned in this text?,"[""Summary: Section_144:  Richard III agrees to become King after the lords and commons elect him. He plans to rule England and get back France. Text: Section_144: These words much moved the Protector, who else, as every man may know, would never of likelihood have inclined thereunto. But when he saw there was none other way, but either he must take it or else he and his both must go from it, he said unto the lords and commons: Since we perceive well that all the realm is so set�whereof we be very sorry they will not suffer in any way King Edward's line to govern them, whom no earthly man can govern against their wills�and because we also perceive well that no man is there to whom the crown can by so just title appertain as to ourself as very right heir, lawfully begotten of the body of our most dear father, Richard, late Duke of York�to which title is now joined your election, the nobles and commons of this realm, which we of all titles possible take for most effectual�we be content and agree favorably to incline to your petition and request, and according to the same, here we take upon us the royal estate, preeminence, and kingdom of the two noble realms, England and France: the one from this day forward by us and our heirs to rule, govern and defend; the other, by God's grace and your good help, to get again and subdue and establish forever in due obedience unto this realm of England�the advancement  �whereof we never ask of God longer to live than we intend to procure.�"", ""Summary: Section_19:  The speaker is worried that the young King will be abused by the enemies who are holding him captive. They could use the King's name to harm the speaker and the others, and the speaker does not trust that the enemies will suddenly become friends. Text: Section_19: You remember, I trust, King Edward himself, although he was a man of age and of discretion, yet was he in many things ruled by the Queen's faction more than stood either with his honor or our profit, or to the advantage of any man else, except only the immoderate advancement of the Queen's family, which group either sorer thirsted after their own well being, or our woe, it were hard I suppose to guess. And if some folks' friendship had not held better place with the King than any respect of kindred, they might, by chance, easily have trapped and brought to confusion some of us before now. Why, have not they done as easily to some others already, as near to his royal blood as we? But our Lord has wrought His will, and thanks be to His grace that peril is past. However, a great peril is growing if we suffer this young King to remain in our enemies' hand, who, without the King's awareness, might abuse the name of his commandment to any of our undoing, which thing God and good provision forbid�and of such good provision, none of us has anything the less need because of the late made atonement in which the King's pleasure had more place than the parties' wills. Nor none of us, I believe, is so unwise to trust too soon a new friend made of an old foe, or to think that a slight kindness, suddenly contracted in one hour, continued yet scant a fortnight, should be deeper settled in their stomachs than a long accustomed malice many years rooted.�"", ""Summary: Section_88:  William Hastings meets a messenger and they discuss how the world has changed. William Hastings is happy and safe, while his enemies are in danger. Text: Section_88: Thou would say so,� said he, if thou knew as much as I know, which few know else as yet, and more shall shortly.� By that meant he the lords of the Queen's kindred that were taken before and should that day be beheaded at Pomfret, which he well knew, but was nothing aware that the axe hang over his own head. In faith, man,� said he, I was never so sorry, nor never stood in so great dread in my life, as I did when thou and I met here. And lo how the world is turned; now stand mine enemies in that danger (as thou may by chance hear more hereafter) and I never in my life so merry, nor never in so great safety.�""]","Section_144Answer: France is mentioned in this text. 'we be content and agree favorably to incline to your petition and request, and according to the same, here we take upon us the royal estate, preeminence, and kingdom of the two noble realms, England and France: the one from this day forward by us and our heirs to rule, govern and defend; the other, by God's grace and your good help, to get again and subdue and establish forever in due obedience unto this realm of England�the advancement  �whereof we never ask of God longer to live than we intend to procure.'(S.144)",0.0,247
,prompt,sections,output,temperature,response_length
0,Is Wales mentioned in this text?,"['Summary: Section_52:  The Cardinal responded that the Council would be content if the Duchess stayed with her children, but it would be better for the Duke of York to be with the King. He said that there are occasions when it is better for a child to be away from his mother, and this is one of those occasions. Text: Section_52: No man denies, good Madam,� said the Cardinal, but that your Grace were of all folk most necessary about your children, and so would all the Council not only be content but also glad that you were, if it might stand with your pleasure to be in such place as might stand with their honor. But if you appoint yourself to tarry here, then think they yet more apt that the Duke of York were at his liberty honorably with the King�to the comfort of them both than here as a sanctuary man to both their dishonor and obloquy. Since there is not always so great necessity to have the child be with the mother, but that occasion may sometime be such that it should be more expedient to keep him elsewhere. Which in this well appears that, at such time as your dearest son, then Prince and now King, should for his honor and good order of the country, keep household in Wales far out of your company, your Grace was well content therewith yourself.�', ""Summary: Section_17:  After King Edward IV's death, his son Prince Edward moved towards London. He was accompanied by Sir Anthony Woodville, Lord Rivers, and other members of the queen's family. Text: Section_17: As soon as the King was departed, that noble Prince his son drew toward London, who at the time of his father's death kept household at Ludlow in Wales.  Such country, being far off from the law and recourse to justice, was begun to be far out of good will and had grown up wild with robbers and thieves walking at liberty uncorrected. And for this reason the Prince was, in the life of his father, sent thither, to the end that the authority of his presence should restrain evilly disposed persons from the boldness of their former outrages.  To the governance and ordering of this young Prince, at his sending thither, was there appointed Sir Anthony Woodville, Lord Rivers and brother unto the Queen, a right honorable man, as valiant of hand as politic in counsel. Adjoined were there unto him others of the same party, and, in effect, every one as he was nearest of kin unto the Queen was so planted next about the Prince."", ""Summary: Section_15:  On his deathbed, King Edward IV warns his people of the great hurt that could come to them if they fall into disagreement again. He urges them to love each other, for the sake of their country and their own safety. Text: Section_15: But since things passed cannot be brought back, much ought we the more beware by what occasion we have taken so great hurt before, that we soon afterwards fall not in that occasion again. Now be those griefs past, and all is (God be thanked) quiet, and likely right well to prosper in wealthful peace under your cousins, my children, if God send them life and you love. Of which two things, the less loss were they, if taken by God at his pleasure,  for yet should the realm always find kings, and by chance good kings. But if you among yourselves in a child's reign fall at debate, many a good man shall perish and perhaps he too, and you too, before this land find peace again. Wherefore in these last words that ever I look to speak with you, I exhort you and require you all, for the love that I have ever bore to you, for the love that our Lord bears to us all, from this time forward, all griefs forgotten, each of you love the other. Which I verily trust you will, if you anything earthly regard�either God or your King, affinity or kindred, this realm, your own country, or your own surety.�""]",None,0.0,247
,prompt,sections,output,temperature,response_length
0,Who is the mayor of London?,"['Summary: Section_100:  Edmund Shaa, Mayor of London, and John Shaa, clerk and brother to the Mayor, were among those who took counsel to frame the city to their appetite. Friar Penker, Provincial of the Augustine Friars, was also among those taking counsel. All three were considered to be of great learning, but of more fame than learning. Text: Section_100: Among whom, they made of counsel Edmund Shaa, knight, then Mayor of London, who upon trust of his own advancement, whereof he was of a proud heart highly desirous, should frame the city to their appetite. Of clergy men they took such as had intelligence and were in authority among the people for opinion of their learning, and had no scrupulous conscience. Among these had they John Shaa, clerk, brother to the Mayor, and Friar Penker, Provincial of the Augustine Friars, both doctors of divinity, both great preachers, both of more learning than virtue, of more fame than learning. For they were before greatly esteemed among the people, but after that never.', 'Summary: Section_32:  When King Edward V approached the city, he was received reverently by Edmund Shaa, the mayor, and the other aldermen. They rode with him into the city, and he entered on the fourth day of May./n Text: Section_32: When the King approached near to the city, Edmund Shaa, goldsmith then mayor, with William White and John Mathew, sheriffs, and all the other aldermen in scarlet, with five hundred horse of the citizens in violet, received him reverently at Hornsey, and riding from thence, accompanied him in to the city, which he entered the fourth day of May, the first and last year of his reign.', ""Summary: Section_137:  The Mayor, Aldermen, and chief commoners of the city, along with the Duke of Buckingham and other noblemen, knights, and gentlemen, assembled at Baynard's Castle to speak with the Lord Protector about a great matter. Text: Section_137: Then on the morrow after, the Mayor with all the Aldermen and chief commoners of the city,  in their best manner appareled, assembling themselves together, resorted unto Baynard's Castle where the Protector lay. To which place repaired also, according to their appointment, the Duke of Buckingham with diverse noble men with him, besides many knights and other gentlemen. And thereupon, the Duke sent word unto the Lord Protector of there being a great and honorable company  to move a great matter unto his Grace.""]","Section_100Answer:Edmund Shaa is the mayor of London. 'Among whom, they made of counsel Edmund Shaa, knight, then Mayor of London, who upon trust of his own advancement, whereof he was of a proud heart highly desirous, should frame the city to their appetite.'(S.100)",0.0,247
,prompt,sections,output,temperature,response_length
0,What happened to Henry VI?,"[""Summary: Section_6:  Richard, Duke of York, was killed in battle at Wakefield, leaving behind three sons: Edward, George, and Richard. Edward IV then usurped the crown. Text: Section_6: Richard, Duke of York, a noble man and a mighty, had begun not by war but by law to challenge the crown, putting his claim into the Parliament. There his cause was either for right or favor so far forth advanced that King Henry (although he had a goodly prince [Edward, son by Margaret of Anjou])  utterly rejected his own blood  ; the crown was by authority of Parliament  entailed unto the Duke of York, and his male issue in remainder, immediately after the death of King Henry. But the Duke, not enduring so long to tarry, but intending under pretext of dissension and debate arising in the realm, to reign before his time and to take upon him the rule in King Henry's life, was with many nobles of the realm at Wakefield slain, leaving three sons�Edward, George, and Richard."", ""Summary: Section_2:  The people's love for King Edward IV increased after his death, as many of those who bore him grudge for deposing King Henry VI were either dead or had grown into his favor. Text: Section_2: Even after his death, this favor and affection toward him because of the cruelty, mischief, and trouble of the tempestuous world that followed afterwards�increased more highly. At such time as he died, the displeasure of those that bore him grudge for King Henry's sake, the Sixth, whom he deposed, was well assuaged, and in effect quenched, in that many of them were dead in the more than twenty years of his reign�a great part of a long life. And many of them in the meantime had grown into his favor, of which he was never sparing."", ""Summary: Section_149: King Richard III was responsible for the murder of his two nephews, Prince Edward and Prince Richard, in the Tower of London. This event has been disputed by many, as there was no clear evidence at the time. However, many people suspect that the two princes were killed on Richard's orders. Text: Section_149: Now fell their mischief thick. And as the thing evilly got is never well kept, through all the time of his reign there never ceased cruel death and slaughter, till his own destruction ended it. But as he finished his time with the best death and the most righteous, that is to say, his own, so began he with the most piteous and wicked: I mean the lamentable murder of his innocent nephews�the young King and his tender brother, whose death and final misfortune has nevertheless so far come in question that some remain yet in doubt whether they were in his days destroyed or not. Not only because Perkin Warbeck�by many folk's malice, and more folk's folly, so long a time spoiling the world�was reputed and taken for the younger of those two, among princes as well as among the poorer people, but also because all things were in late days so covertly managed, one thing pretended and another meant, that there was nothing so plain and openly proved; but yet for the common custom of close and covert conduct, men ever inwardly had suspected the murders, just as many well-counterfeited jewels make the true ones mistrusted. However, concerning that opinion, with the occasions moving either party, we shall have place more at large to treat, if we hereafter happen to write the history of the late noble prince of famous memory, King Henry the Seventh, or perchance that history of Perkin in any compendious account by itself.""]","Section_6, Section_2, Section_149Answer: Henry VI was deposed by Edward IV. 'Richard, Duke of York, a noble man and a mighty, had begun not by war but by law to challenge the crown, putting his claim into the Parliament. There his cause was either for right or favor so far forth advanced that King Henry (although he had a goodly prince [Edward, son by Margaret of Anjou])  utterly rejected his own blood  ; the crown was by authority of Parliament  entailed unto the Duke of York, and his male issue in remainder, immediately after the death of King Henry. But the Duke, not enduring so long to tarry, but intending under pretext of dissension and debate arising in the realm, to reign before his time and to take upon him the rule in King Henry's life, was with many nobles of the realm at Wakefield slain, leaving three sons�Edward, George, and Richard.'(S.6) Henry VI was then murdered by Richard III. 'But as he finished his time with the best death and the most righteous, that is to say, his own, so began he with the most p",0.0,247
,prompt,sections,output,temperature,response_length
0,Are castles mentioned in this text?,"[""Summary: Section_137:  The Mayor, Aldermen, and chief commoners of the city, along with the Duke of Buckingham and other noblemen, knights, and gentlemen, assembled at Baynard's Castle to speak with the Lord Protector about a great matter. Text: Section_137: Then on the morrow after, the Mayor with all the Aldermen and chief commoners of the city,  in their best manner appareled, assembling themselves together, resorted unto Baynard's Castle where the Protector lay. To which place repaired also, according to their appointment, the Duke of Buckingham with diverse noble men with him, besides many knights and other gentlemen. And thereupon, the Duke sent word unto the Lord Protector of there being a great and honorable company  to move a great matter unto his Grace."", ""Summary: Section_60:  Queen Elizabeth Woodville gives the example of her son, the current King, who was born and kept in his cradle in this very place. She also mentions that this is not the first time she has taken sanctuary, as she did when her husband was banished and she was pregnant with the Prince. When her husband returned and had the victory, she went to welcome him home and then brought the Prince to his father. Queen Elizabeth Woodville prays that her son's palace will be as great of a safeguard to him as this place was to the King's enemy. Text: Section_60: And if examples be sufficient to obtain privilege for my child, I need not far to seek. For in this place in which we now be (and which is now in question whether my child may take benefit of it) mine other son, now King, was born and kept in his cradle and preserved to a more prosperous fortune, which I pray God long to continue. And as all you know, this is not the first time that I have taken sanctuary, for when my lord, my husband, was banished and thrust out of his kingdom, I fled hither being great with child, and here I bore the Prince. And when my lord, my husband, returned safe again and had the victory, then went I hence to welcome him home, and from hence I brought my babe the Prince unto his father, when he first took him in his arms. And I pray God that my son's palace may be as great safeguard to him now reigning, as this place was sometime to the King's enemy. In which place I intend to keep his brother."", ""Summary: Section_26:  William Hastings sends a messenger to the Archbishop of York to tell him that the dukes are on their way back to Northampton. Text: Section_26: Now came there in one messenger likewise, not long after midnight, from the Lord Chamberlain unto the Archbishop of York, then Chancellor of England, to his place not far from Westminster. And he showed the servants he had tidings of so great importance that his master gave him charge not to tolerate their master's rest; they denied not to wake him, nor he to admit this messenger into his bedside, from whom he heard that these dukes were gone back with the King's Grace from Stony Stratford unto Northampton.""]","Section_137, Section_60Answer: Yes, castles are mentioned in this text. In Section_137, the Mayor and other noblemen meet at Baynard's Castle to speak with the Lord Protector. In Section_60, Queen Elizabeth Woodville gives the example of her son, the current King, who was born and kept in his cradle in this very place.",0.0,247
,prompt,sections,output,temperature,response_length
0,Is Cecily discussed?,"[""Summary: Section_0:  King Edward IV died in 1483, leaving behind seven children. Edward, the eldest, was 13 years old at the time of his father's death. Richard, the second son, was two years younger. Elizabeth, Cecily, Brigette, Anne, and Katherine were the King's daughters. Elizabeth was later married to King Henry VII, and Anne was married to Thomas Howard, Earl of Surrey. Katherine was the last of the King's children to marry, and she eventually married a man of wealth. Text: Section_0: King Edward of that name the Fourth, after he had lived fifty and three years, seven months, and six days, and thereof reigned two and twenty years, one month, and eight days, died at Westminster the ninth day of April, the year of our redemption, a thousand four hundred four score and three, leaving much fair issue, that is, Edward the Prince, thirteen years of age; Richard Duke of York, two years younger; Elizabeth, whose fortune and grace was after to be queen, wife unto King Henry the Seventh, and mother unto the Eighth; Cecily not so fortunate as fair; Brigette, who, representing the virtue of her whose name she bore, professed and observed a religious life in Dertford, a house of cloistered Nuns; Anne, who was after honorably married unto Thomas, then Lord Howard and after Earl of Surrey; and Katherine, who long time tossed in either fortune�sometime in wealth, often in adversity�at the last, if this be the last, for yet she lives, is by the goodness of her nephew, King Henry the Eighth, in very prosperous state, and worthy her birth and virtue."", ""Summary: Section_109:  Dame Elizabeth Lucy was brought in and sworn to tell the truth. She confessed that she and King Edward IV were never betrothed, but that he spoke to her in a way that led her to believe he would marry her. She also said that she would never have shown him kindness if he hadn't spoken to her the way he did./n Text: Section_109: Whereupon Dame Elizabeth Lucy was sent for. And although she was by the King's mother and many others filled with good encouragement�to affirm that she was betrothed unto the King�yet when she was solemnly sworn to say the truth, she confessed that they were never betrothed. However, she said his Grace spoke so loving words unto her that she verily hoped he would have married her, and that if it had not been for such kind words, she would never have showed such kindness to him, to let him so kindly get her with child."", ""Summary: Section_96:  King Edward IV had three concubines, one of whom was Shore's wife. The King took special pleasure in her because she was the merriest of the three. She was also content with the deed itself well done, or because she delighted to be sued unto and to show what she was able to do with the King, or because wanton and wealthy women be not always covetous. Text: Section_96: The King would say that he had three concubines in whom three diverse qualities differently excelled: one the merriest; another the wiliest; the third the holiest harlot in his realm, as one whom no man could get out of the church lightly to any place, but it were to his bed. The other two were somewhat greater personages, and, despite their humility, remained content to be nameless and to forego the praise of their qualities. But the merriest was this Shore's wife, in whom the King therefore took special pleasure. For many he had, but her he loved, whose favor, to speak truth (for sin it were to belie the devil), she never abused to any man's hurt, but to many a man's comfort and relief: where the King took displeasure, she would mitigate and appease his mind; where men were out of favor, she would bring them in his grace; for many who had highly offended, she obtained pardon; of great forfeitures she got men remission; and finally, in many weighty suits, she stood many men in great stead either for none or very small rewards, and those rather gay than rich�either because she was content with the deed itself well done, or because she delighted to be sued unto and to show what she was able to do with the King, or because wanton and wealthy women be not always covetous.""]",None,0.0,247
,prompt,sections,output,temperature,response_length
0,Do any events occur in a church?,"[""Summary: Section_115:  It was planned that during the sermon, King Richard III would enter the room and the preacher's words would be taken as a sign from God that Richard was the rightful king. Text: Section_115: Now was it before devised that in the speaking of these words the Protector should have come in among the people during the sermon, to the end that those words, meeting with his presence, might have been taken among the hearers as though the Holy Ghost had put them in the preacher's mouth and should have moved the people even there to cry, King Richard! King Richard!��that it might have been afterwards said that he was specially chosen by God and in manner by miracle."", 'Summary: Section_47:  The clergy agree with Henry Strafford that a sanctuary man should be delivered in payment of his debts and only have the liberty to get his living with the labor of his hands. Text: Section_47: And that diversity of the clergy that were present, whether they said it for his pleasure or, as they thought, agreed plainly that by the law of God and of the church the goods of a sanctuary man should be delivered in payment of his debts, and stolen goods to the owner, and only liberty reserved him to get his living with the labor of his hands.', ""Summary: Section_38:  The Council agrees with Richard's proposal to take Edward from sanctuary, and debate the issue of sanctuary. The Archbishop of Canterbury takes it upon himself to speak to Edward's mother, and if she cannot be entreated to deliver him, then they should not attempt to take him out against her will. Text: Section_38: When the Protector had spoken, all the Council affirmed that the motion was good and reasonable, and to the King and the Duke his brother, honorable, and a thing that should cease great murmur in the realm, if the mother might be by good means induced to deliver him. Such a thing the Archbishop of Canterbury, whom they all agreed also to be thereto most appropriate, took upon himself to move her, and therein to give his uttermost best effort. However, if she could be in no way entreated with her good will to deliver him, then thought he and such others as were of the clergy present that it were not in any way to be attempted to take him out against her will. For it would be a thing that should turn to the great grudge of all men, and high displeasure of God, if the privilege of the holy place should now be broken, which had so many years been kept, and which both kings and popes so good had granted, so many had confirmed, and which holy ground was more than five hundred years ago by Saint Peter, his own person come in spirit by night, accompanied with great multitude of angels, so specially hallowed and dedicated it to God (for the proof whereof they have yet in the Abbey Saint Peter's cloak to show) that from that time forward was there never so undevout a king who dared that sacred place to violate, or so holy a bishop that dared presume to consecrate.""]","Section_38Answer: The Council agrees with Richard's proposal to take Edward from sanctuary, and debate the issue of sanctuary. The Archbishop of Canterbury takes it upon himself to speak to Edward's mother, and if she cannot be entreated to deliver him, then they should not attempt to take him out against her will. (S.38)",0.0,107
,prompt,sections,output,temperature,response_length
